Time,Lead I,Lead II,Lead III,aVR,aVL,aVF
0.145,0.0180389,-0.0322272,-0.0502661,0.00819165,0.0394359,-0.0476275
0.15,0.0152107,-0.0325398,-0.0477505,0.010005,0.0363507,-0.0463556
0.155,0.0111157,-0.0326133,-0.043729,0.0124116,0.0316646,-0.0440763
0.16,0.00660614,-0.032809,-0.0394152,0.0151282,0.0265704,-0.0416987
0.165,0.00262119,-0.0338114,-0.0364326,0.0180077,0.0225477,-0.0405554
0.17,-0.000262463,-0.0361034,-0.035841,0.0209959,0.0205413,-0.0415371
0.175,-0.00176736,-0.0398452,-0.0380779,0.024025,0.0209639,-0.0449889
0.18,-0.00225112,-0.0431072,-0.0408561,0.0261876,0.0222886,-0.0484762
0.185,-0.0011863,-0.0434122,-0.0422259,0.0257489,0.0236942,-0.0494431
0.19,0.00205577,-0.0407733,-0.0428291,0.0223536,0.0259143,-0.0482679
0.195,0.00624904,-0.0372353,-0.0434844,0.0178899,0.0287136,-0.0466035
0.2,0.00913447,-0.0347716,-0.0439061,0.0148016,0.030623,-0.0454246
0.205,0.0101825,-0.0335387,-0.0437212,0.0134847,0.0311214,-0.044606
0.21,0.0117009,-0.0338197,-0.0455205,0.0127703,0.0330368,-0.0458071
0.215,0.0137952,-0.0350742,-0.0488694,0.0122854,0.0361794,-0.0484648
0.22,0.0146677,-0.0365899,-0.0512575,0.0126568,0.0380619,-0.0507187
0.225,0.0131075,-0.0382339,-0.0513414,0.0145067,0.0372096,-0.0517163
0.23,0.00928311,-0.0392823,-0.0485654,0.01732,0.0333988,-0.0507189
0.235,0.00436633,-0.0390929,-0.0434592,0.0200494,0.0276121,-0.0476614
0.24,5.80E-05,-0.0380459,-0.038104,0.0219323,0.0220328,-0.0439652
0.245,-0.00278074,-0.0377364,-0.0349557,0.0233926,0.0185762,-0.0419688
0.25,-0.0047318,-0.0388791,-0.0341473,0.0251788,0.016983,-0.0421618
0.255,-0.00582561,-0.0398225,-0.0339969,0.026355,0.0162647,-0.0426197
0.26,-0.005264,-0.0393772,-0.0341132,0.0257736,0.0166561,-0.0424296
0.265,-0.00284312,-0.0387163,-0.0358732,0.0239943,0.0190699,-0.0430643
0.27,0.000260641,-0.0384229,-0.0386835,0.022033,0.0224844,-0.0445174
0.275,0.00260617,-0.0384457,-0.0410518,0.0206919,0.025206,-0.0458979
0.28,0.00380935,-0.0386244,-0.0424338,0.0201005,0.0266985,-0.046799
0.285,0.00526909,-0.0382928,-0.0435619,0.0190663,0.0281926,-0.0472589
0.29,0.00806984,-0.0361839,-0.0442537,0.0162316,0.030209,-0.0464406
0.295,0.0102647,-0.0306866,-0.0409513,0.0117906,0.0295696,-0.0413602
0.3,0.0104902,-0.0214089,-0.0318991,0.00630392,0.0244735,-0.0307774
0.305,0.0109024,-0.00918981,-0.0200922,-0.000988763,0.0178947,-0.016906
0.31,0.0135059,0.00383752,-0.00966841,-0.0100132,0.0133797,-0.00336646
0.315,0.0162889,0.0155765,-0.000712392,-0.0183974,0.00981567,0.00858177
0.32,0.0158625,0.0255936,0.00973105,-0.0239347,0.00354002,0.0203947
0.325,0.0128886,0.035323,0.0224344,-0.027835,-0.00551126,0.0333462
0.33,0.00997081,0.045688,0.0357171,-0.0321346,-0.0148646,0.0469992
0.335,0.00713953,0.0562797,0.0491402,-0.0366151,-0.0242491,0.0608642
0.34,0.00373788,0.0680638,0.0643259,-0.0414547,-0.0349805,0.0764352
0.345,0.00134886,0.0819059,0.080557,-0.0480671,-0.0457308,0.0937979
0.35,0.00263596,0.0961238,0.0934879,-0.057019,-0.0524533,0.109472
0.355,0.00737771,0.107488,0.10011,-0.0663178,-0.0535392,0.119857
0.36,0.0124381,0.111628,0.0991895,-0.0716294,-0.0500859,0.121715
0.365,0.0156249,0.105809,0.0901842,-0.07011,-0.0430468,0.113157
0.37,0.0167846,0.0904529,0.0736683,-0.0619136,-0.0328418,0.0947554
0.375,0.0160584,0.067525,0.0514666,-0.0482569,-0.0204429,0.0686998
0.38,0.0137844,0.0391982,0.0254138,-0.0305895,-0.00671422,0.0373037
0.385,0.0103116,0.0089188,-0.0013928,-0.0111027,0.00675754,0.00434513
0.39,0.00616078,-0.0190391,-0.0251999,0.00743531,0.0181061,-0.0255414
0.395,0.00234949,-0.0412388,-0.0435883,0.0224527,0.0265222,-0.0489749
0.4,0.000170051,-0.0571376,-0.0573076,0.0328902,0.0331847,-0.0660749
0.405,0.00126615,-0.0680407,-0.0693069,0.0385523,0.0407453,-0.0792976
0.41,0.00530013,-0.0757081,-0.0810082,0.04065,0.0498301,-0.0904802
0.415,0.00940483,-0.0815002,-0.090905,0.0416242,0.0579139,-0.0995381
0.42,0.011293,-0.0858833,-0.0971763,0.0430647,0.0626247,-0.105689
0.425,0.0123531,-0.0883909,-0.100744,0.0439005,0.0652966,-0.109197
0.43,0.0146353,-0.0886402,-0.103276,0.0427268,0.0680758,-0.110803
0.435,0.0189689,-0.084867,-0.103836,0.0380462,0.0709014,-0.108948
0.44,0.0268765,-0.0686175,-0.095494,0.0240992,0.0706506,-0.0947498
0.445,0.0414338,-0.0246074,-0.0660411,-0.00971473,0.0620506,-0.0523359
0.45,0.0599587,0.0641832,0.00422449,-0.0716733,0.0321782,0.0394952
0.455,0.0707762,0.211334,0.140558,-0.162876,-0.0402884,0.203165
0.46,0.0636142,0.418781,0.355167,-0.278511,-0.168328,0.446839
0.465,0.0345852,0.658502,0.623917,-0.400154,-0.340251,0.740405
0.47,-0.0152316,0.862041,0.877272,-0.488905,-0.515287,1.00419
0.475,-0.0780831,0.952652,1.03073,-0.504932,-0.640176,1.14511
0.48,-0.140659,0.898575,1.03923,-0.437583,-0.681211,1.11879
0.485,-0.187514,0.733281,0.920795,-0.315099,-0.639882,0.954981
0.49,-0.206454,0.526641,0.733094,-0.18486,-0.542448,0.727308
0.495,-0.194943,0.338304,0.533247,-0.0827697,-0.42042,0.50319
0.5,-0.159915,0.195582,0.355497,-0.0205924,-0.297573,0.318166
0.505,-0.113316,0.0997062,0.213022,0.0078574,-0.188411,0.180554
0.51,-0.067794,0.0397017,0.107496,0.0162191,-0.101203,0.0849844
0.515,-0.0310513,0.00244222,0.0334935,0.0165174,-0.0372649,0.0207475
0.52,-0.0042202,-0.022717,-0.0184968,0.0155522,0.00824258,-0.0237948
0.525,0.0147437,-0.0410808,-0.0558245,0.0152057,0.0407426,-0.0559483
0.53,0.0259271,-0.0536304,-0.0795575,0.0159945,0.0609015,-0.076896
0.535,0.0306032,-0.0614287,-0.0920319,0.0177971,0.0708034,-0.0886005
0.54,0.0324692,-0.0659719,-0.0984411,0.0193428,0.0755811,-0.0949239
0.545,0.0330084,-0.0686853,-0.101694,0.0205981,0.0777702,-0.0983683
0.55,0.0330441,-0.0703175,-0.103362,0.0215198,0.0787538,-0.100274
0.555,0.035131,-0.0702096,-0.105341,0.0202526,0.0811012,-0.101354
0.56,0.0403413,-0.0679881,-0.108329,0.0159619,0.085835,-0.101797
0.565,0.0448394,-0.0642071,-0.109047,0.0111819,0.088846,-0.100028
0.57,0.0442797,-0.0598651,-0.104145,0.00899821,0.0856929,-0.0946911
0.575,0.0394773,-0.0557818,-0.0952591,0.00941339,0.0777901,-0.0872035
0.58,0.0346095,-0.0516397,-0.0862492,0.00983236,0.0697778,-0.0796102
0.585,0.0338814,-0.0468837,-0.0807651,0.00750688,0.0661911,-0.073698
0.59,0.0391435,-0.0416632,-0.0808068,0.00145474,0.0692533,-0.0707081
0.595,0.0487106,-0.0372053,-0.0859159,-0.00664255,0.0777266,-0.0710841
0.6,0.0593971,-0.0347266,-0.0941237,-0.0142435,0.0886352,-0.0743917
0.605,0.0671769,-0.032715,-0.099892,-0.0198966,0.0964573,-0.0765607
0.61,0.069081,-0.0291744,-0.0982554,-0.0230401,0.0966117,-0.0735716
0.615,0.0667955,-0.0235175,-0.090313,-0.0249866,0.0907066,-0.06572
0.62,0.0655358,-0.0161506,-0.0816864,-0.0285126,0.0849987,-0.0564862
0.625,0.0670052,-0.00826676,-0.075272,-0.0339126,0.0821437,-0.0482311
0.63,0.0695473,-0.00178748,-0.0713348,-0.0391212,0.0813383,-0.0422172
0.635,0.0731926,0.00318017,-0.0700125,-0.0440938,0.0826795,-0.0385856
0.64,0.0783695,0.00866902,-0.0697005,-0.0502517,0.0854883,-0.0352365
0.645,0.0851915,0.0154197,-0.0697718,-0.0580879,0.0894681,-0.0313802
0.65,0.094226,0.0226149,-0.0716111,-0.0674581,0.095746,-0.028288
0.655,0.104528,0.0301103,-0.0744176,-0.0777334,0.103314,-0.0255808
0.66,0.112442,0.0384149,-0.0740271,-0.0870973,0.107658,-0.0205607
0.665,0.116485,0.0484654,-0.0680194,-0.0952341,0.106524,-0.0112895
0.67,0.118315,0.0598049,-0.0585105,-0.102838,0.10209,0.000747298
0.675,0.120024,0.071629,-0.0483949,-0.110651,0.0972366,0.0134142
0.68,0.122185,0.0829863,-0.0391989,-0.118456,0.0931751,0.0252806
0.685,0.12495,0.092019,-0.0329311,-0.125267,0.0911527,0.0341144
0.69,0.128985,0.0969384,-0.0320462,-0.130437,0.0929711,0.0374655
0.695,0.134578,0.0979583,-0.0366199,-0.134255,0.0988413,0.0354137
0.7,0.14077,0.0972214,-0.043549,-0.137405,0.106417,0.0309877
0.705,0.145591,0.0979619,-0.0476295,-0.140615,0.111556,0.0290594
0.71,0.148586,0.102082,-0.0465044,-0.144723,0.112636,0.0320876
0.715,0.151387,0.108182,-0.0432051,-0.149862,0.112348,0.0375141
0.72,0.152392,0.112815,-0.0395769,-0.153118,0.110833,0.0422843
0.725,0.147794,0.112961,-0.0348329,-0.150547,0.10544,0.0451071
0.73,0.137343,0.10747,-0.0298733,-0.141343,0.0965425,0.0448004
0.735,0.124238,0.0972727,-0.0269657,-0.127889,0.0872977,0.0405917
0.74,0.111456,0.0841664,-0.0272899,-0.112943,0.0801051,0.0328377
0.745,0.0986906,0.0691348,-0.0295558,-0.096894,0.0740431,0.0228509
0.75,0.0844446,0.0533594,-0.0310852,-0.0795612,0.0667012,0.01286
0.755,0.0706247,0.0380475,-0.0325772,-0.0627419,0.0595836,0.00315831
0.76,0.0597698,0.0235835,-0.0361863,-0.0481241,0.0554003,-0.00727619
0.765,0.0506617,0.0107804,-0.0398813,-0.0354736,0.052275,-0.0168014
0.77,0.0428658,-0.000535424,-0.0434012,-0.0244394,0.0498063,-0.0253668
0.775,0.0376286,-0.0120072,-0.0496357,-0.0147925,0.050382,-0.0355895
0.78,0.0337781,-0.023391,-0.057169,-0.00599699,0.0525083,-0.0465113
0.785,0.0297791,-0.0330718,-0.0628509,0.00190105,0.0534799,-0.055381
0.79,0.025435,-0.0411672,-0.0666022,0.00908296,0.0531377,-0.0622207
0.795,0.0198795,-0.0477567,-0.0676361,0.0160949,0.0505271,-0.066622
0.8,0.0129911,-0.0512714,-0.0642625,0.0221011,0.0446024,-0.0667035
0.805,0.00688787,-0.0519095,-0.0587974,0.0259933,0.0379234,-0.0639166
0.81,0.00505568,-0.0507577,-0.0558134,0.026386,0.0351427,-0.0615288
0.815,0.00909596,-0.0486608,-0.0577568,0.0228428,0.0385974,-0.0614402
0.82,0.0145058,-0.0476006,-0.0621064,0.0191073,0.044232,-0.0633393
0.825,0.0164145,-0.0473649,-0.0637793,0.0178692,0.0462999,-0.0641691
0.83,0.0149999,-0.0455115,-0.0605114,0.0176159,0.0435965,-0.0612123
0.835,0.0122836,-0.0420543,-0.0543378,0.0171881,0.0384639,-0.055652
0.84,0.0102378,-0.0382365,-0.0484743,0.0161651,0.0338974,-0.0500625
0.845,0.00968908,-0.0353189,-0.045008,0.0147974,0.0315794,-0.0463767
0.85,0.010286,-0.0337075,-0.0439936,0.0135224,0.0313383,-0.0448607
0.855,0.0116681,-0.0330215,-0.0446896,0.0123284,0.0325381,-0.0448665
0.86,0.0139873,-0.0331293,-0.0471166,0.0110516,0.0352783,-0.04633
0.865,0.0162616,-0.0325847,-0.0488463,0.00942411,0.0375901,-0.0470142
0.87,0.0175478,-0.0301218,-0.0476696,0.00725961,0.0376533,-0.0449129
0.875,0.0192112,-0.026442,-0.0456532,0.00417475,0.0374494,-0.0416242
0.88,0.02273,-0.0236061,-0.0463362,0.000505797,0.0398754,-0.0403812
0.885,0.0266195,-0.0228249,-0.0494444,-0.00219081,0.0439155,-0.0417247
0.89,0.0284389,-0.0236532,-0.0520921,-0.00276301,0.0464946,-0.0437316
0.895,0.0294648,-0.0248041,-0.054269,-0.00269085,0.0483437,-0.0456529
0.9,0.0336946,-0.025551,-0.0592456,-0.00470169,0.0536591,-0.0489574
0.905,0.0395647,-0.0253372,-0.0649019,-0.0082142,0.0603138,-0.0520996
0.91,0.0419553,-0.0232552,-0.0652105,-0.0107965,0.0618722,-0.0510757
0.915,0.0394624,-0.0200094,-0.0594718,-0.0112312,0.0571197,-0.0458885
0.92,0.0318451,-0.0181705,-0.0500157,-0.00789503,0.0472623,-0.0393673
0.925,0.0209443,-0.0173789,-0.0383232,-0.00205849,0.0342181,-0.0321596
0.93,0.0111379,-0.0162681,-0.027406,0.0029619,0.0222534,-0.0252153
0.935,0.00591053,-0.0153259,-0.0212365,0.00543598,0.0156733,-0.0211093
0.94,0.00563243,-0.0149432,-0.0205757,0.0053756,0.0151313,-0.0205068
0.945,0.00807635,-0.0153677,-0.023444,0.00420963,0.0181983,-0.0224079
0.95,0.0112645,-0.0172542,-0.0285187,0.00345813,0.0229688,-0.026427
0.955,0.0156303,-0.0209882,-0.0366185,0.00309334,0.0301659,-0.0332592
0.96,0.0208054,-0.026233,-0.0470383,0.00313363,0.0391695,-0.0423032
0.965,0.024088,-0.0323538,-0.0564418,0.00477222,0.0464939,-0.0512661
0.97,0.0237021,-0.0382004,-0.0619025,0.00837061,0.0494238,-0.0577944
0.975,0.0206128,-0.0424322,-0.063045,0.0125975,0.0482998,-0.0608973
0.98,0.0175647,-0.0450207,-0.0625854,0.0158518,0.0462746,-0.0621264
0.985,0.0170605,-0.0471328,-0.0641934,0.0173622,0.0469119,-0.0642742
0.99,0.0187171,-0.0499028,-0.0686199,0.0180051,0.050424,-0.0684291
0.995,0.0206408,-0.053957,-0.0745978,0.0192351,0.054986,-0.0742211
1,0.0210335,-0.0587433,-0.0797768,0.0217717,0.0582029,-0.0799746
1.005,0.0186315,-0.0628942,-0.0815256,0.025555,0.0578257,-0.0833808
1.01,0.0139494,-0.0656642,-0.0796135,0.0298575,0.0540185,-0.0838761
1.015,0.00999601,-0.0669855,-0.0769815,0.0329029,0.0502165,-0.0831193
1.02,0.00953546,-0.067003,-0.0765384,0.0331789,0.0496948,-0.0828736
1.025,0.0123707,-0.065776,-0.0781466,0.0308335,0.0522602,-0.0830937
1.03,0.0162318,-0.0643721,-0.0806039,0.0277938,0.0559081,-0.0837019
1.035,0.0186269,-0.0642135,-0.0828403,0.0263194,0.0585821,-0.0849015
1.04,0.0188864,-0.0657938,-0.0846802,0.027082,0.0597942,-0.0868762
1.045,0.0186143,-0.0679659,-0.0865802,0.0284932,0.0607341,-0.0892272
1.05,0.0192531,-0.0700343,-0.0892874,0.0293186,0.0626658,-0.0919844
1.055,0.0206261,-0.0720823,-0.0927083,0.0297082,0.0654336,-0.0951419
1.06,0.0211997,-0.0736822,-0.0948819,0.0303008,0.0670197,-0.0973204
1.065,0.0200804,-0.0747695,-0.0948498,0.0315748,0.0663549,-0.0979297
1.07,0.0167116,-0.0748555,-0.0915671,0.0335694,0.0625147,-0.0960841
1.075,0.0109134,-0.0740301,-0.0849436,0.0364404,0.055343,-0.0917835
1.08,0.00422509,-0.0724798,-0.0767049,0.0394069,0.0467249,-0.0861318
1.085,0.000422357,-0.0714215,-0.0718438,0.0409913,0.0417229,-0.0827142
1.09,0.00193449,-0.0720703,-0.0740048,0.0404929,0.0438436,-0.0843365
1.095,0.00591117,-0.0741535,-0.0800647,0.0393997,0.0496382,-0.0890379
1.1,0.00845487,-0.0767847,-0.0852396,0.0394502,0.0540945,-0.0935447
1.105,0.00961423,-0.078814,-0.0884282,0.0399525,0.0566048,-0.0965573
1.11,0.0103374,-0.0781028,-0.0884402,0.0391243,0.0570292,-0.0961536
1.115,0.00975086,-0.0745656,-0.0843164,0.0374208,0.0543097,-0.0917305
1.12,0.00831128,-0.069965,-0.0782763,0.0355958,0.0499914,-0.0855871
1.125,0.0073314,-0.0666425,-0.0739739,0.0342433,0.0469416,-0.0811849
1.13,0.00775082,-0.0652922,-0.073043,0.0332215,0.0466463,-0.0798678
1.135,0.00974368,-0.0660186,-0.0757623,0.0324903,0.0493669,-0.0818572
1.14,0.0119216,-0.0685424,-0.080464,0.0326901,0.0533388,-0.0860289
1.145,0.0134046,-0.0719491,-0.0853537,0.0338007,0.0570181,-0.0908188
1.15,0.0131531,-0.0751151,-0.0882682,0.0357737,0.0585556,-0.0943293
1.155,0.0113566,-0.0774427,-0.0887993,0.0381549,0.057825,-0.0959798
1.16,0.00995314,-0.0784258,-0.0883789,0.0395327,0.056772,-0.0963047
1.165,0.0103451,-0.0791106,-0.0894558,0.0397017,0.0576201,-0.0973218
1.17,0.012609,-0.0804511,-0.0930601,0.0391686,0.0610081,-0.100177
1.175,0.0149521,-0.0817508,-0.0967028,0.0385662,0.064464,-0.10303
1.18,0.0166091,-0.0820584,-0.0986675,0.0377872,0.0665549,-0.104342
1.185,0.0187449,-0.0810757,-0.0998206,0.0359867,0.0684538,-0.10444
1.19,0.0196286,-0.0795411,-0.0991697,0.0345905,0.0685882,-0.103179
1.195,0.0177492,-0.0779512,-0.0957005,0.0347576,0.0655002,-0.100258
1.2,0.0153565,-0.0748736,-0.0902302,0.0343622,0.0609605,-0.0953227
1.205,0.0140092,-0.0683344,-0.0823436,0.0313646,0.0556293,-0.086994
1.21,0.0130153,-0.0580146,-0.0710299,0.0259803,0.0485235,-0.0745038
1.215,0.0101415,-0.0452917,-0.0554332,0.020294,0.0378595,-0.0581535
1.22,0.00432001,-0.0318191,-0.0361391,0.0158766,0.0233591,-0.0392357
1.225,-0.00218188,-0.0194162,-0.0172343,0.0124696,0.00869053,-0.0211602
1.23,-0.0063665,-0.00941662,-0.00305013,0.00911238,-0.00191471,-0.00719768
1.235,-0.0074393,-4.05E-05,0.00739882,0.00431845,-0.00856679,0.00424834
1.24,-0.00511889,0.0106664,0.0157853,-0.00320284,-0.012069,0.0152719
1.245,0.000108274,0.0231317,0.0230234,-0.0134176,-0.01323,0.0266476
1.25,0.00649915,0.0369122,0.030413,-0.0250635,-0.0138067,0.0388702
1.255,0.011981,0.0510899,0.0391089,-0.036414,-0.0156622,0.0520762
1.26,0.015076,0.0640299,0.0489539,-0.0456718,-0.0195594,0.0652312
1.265,0.0169875,0.0734452,0.0564577,-0.0522113,-0.0227881,0.0749994
1.27,0.0198835,0.075778,0.0558945,-0.0552301,-0.020791,0.0760211
1.275,0.0241196,0.0681123,0.0439927,-0.0532501,-0.0114737,0.0647238
1.28,0.027338,0.0510942,0.0237563,-0.0452828,0.0020679,0.0432149
1.285,0.0272232,0.0282631,0.00103988,-0.032035,0.0151169,0.016918
1.29,0.0249531,0.00300414,-0.0219489,-0.0161411,0.0270789,-0.0109378
1.295,0.0224568,-0.0229001,-0.0453569,0.000255959,0.0391523,-0.0394082
1.3,0.0198527,-0.0478467,-0.0676994,0.0161623,0.0505482,-0.0667105
1.305,0.0171637,-0.069582,-0.0867457,0.0302637,0.0599921,-0.0902558
1.31,0.0139314,-0.0867602,-0.100692,0.0420478,0.0661776,-0.108225
1.315,0.00893796,-0.0998631,-0.108801,0.0524957,0.0679766,-0.120472
1.32,0.00276723,-0.109719,-0.112487,0.0617489,0.0665418,-0.128291
1.325,-0.00356532,-0.1166,-0.113035,0.0693777,0.0632023,-0.13258
1.33,-0.00933659,-0.120651,-0.111314,0.0750482,0.0588768,-0.133925
1.335,-0.0129899,-0.122513,-0.109523,0.0782324,0.0557331,-0.133965
1.34,-0.0110918,-0.123278,-0.112186,0.0775782,0.0583667,-0.135945
1.345,-0.000515171,-0.120498,-0.119983,0.069867,0.0689747,-0.138842
1.35,0.0208232,-0.104792,-0.125615,0.0484793,0.0845461,-0.133025
1.355,0.0497482,-0.0612842,-0.111032,0.00666031,0.0928267,-0.099487
1.36,0.0759533,0.027366,-0.0485873,-0.0596514,0.0719035,-0.0122521
1.365,0.0867606,0.174936,0.0881749,-0.15109,-0.000816502,0.151907
1.37,0.0752529,0.380966,0.305713,-0.263398,-0.133056,0.396454
1.375,0.0408373,0.615868,0.575031,-0.379149,-0.308417,0.687566
1.38,-0.0138554,0.811437,0.825292,-0.460484,-0.484482,0.944965
1.385,-0.0790966,0.892303,0.971399,-0.469505,-0.606504,1.07601
1.39,-0.139824,0.828996,0.96882,-0.397893,-0.640076,1.03797
1.395,-0.183192,0.658774,0.841965,-0.274577,-0.591875,0.866452
1.4,-0.201883,0.454325,0.656207,-0.145748,-0.495418,0.641166
1.405,-0.194462,0.27426,0.468722,-0.0460714,-0.382889,0.42896
1.41,-0.166355,0.141764,0.308119,0.0141979,-0.273938,0.25974
1.415,-0.127024,0.0543893,0.181414,0.0419359,-0.178077,0.136141
1.42,-0.0851705,-0.000539252,0.0846313,0.0494846,-0.0980351,0.0485505
1.425,-0.0475668,-0.0358787,0.0116881,0.0481773,-0.0342108,-0.0139664
1.43,-0.0193406,-0.0603819,-0.0410413,0.0460278,0.0125289,-0.0585567
1.435,-0.000283128,-0.0786445,-0.0783614,0.0455689,0.0450785,-0.0906474
1.44,0.0138334,-0.093436,-0.107269,0.0459586,0.0699187,-0.115877
1.445,0.0249431,-0.104819,-0.129762,0.0461162,0.0893189,-0.135435
1.45,0.0330237,-0.111966,-0.14499,0.0455773,0.102776,-0.148353
1.455,0.037167,-0.114904,-0.152071,0.0448817,0.109257,-0.154139
1.46,0.0357383,-0.114273,-0.150011,0.045342,0.107243,-0.152585
1.465,0.0297041,-0.111095,-0.1408,0.0469913,0.0984403,-0.145432
1.47,0.0229424,-0.106852,-0.129794,0.048445,0.0881823,-0.136627
1.475,0.0191645,-0.103572,-0.122736,0.0487324,0.0819263,-0.130659
1.48,0.0192732,-0.102183,-0.121456,0.047868,0.0812501,-0.129118
1.485,0.0223319,-0.102213,-0.124545,0.0461193,0.0847993,-0.130919
1.49,0.0280314,-0.101879,-0.12991,0.042636,0.0911877,-0.133824
1.495,0.0343727,-0.100097,-0.134469,0.0379457,0.0974809,-0.135427
1.5,0.0383394,-0.0966311,-0.13497,0.0336547,0.10006,-0.133715
1.505,0.0402518,-0.0912132,-0.131465,0.0294226,0.0991407,-0.128563
1.51,0.042621,-0.0846831,-0.127304,0.0242846,0.0981063,-0.122391
1.515,0.0477931,-0.0787197,-0.126513,0.0178555,0.100636,-0.118491
1.52,0.0568092,-0.0738713,-0.13068,0.00985081,0.108247,-0.118098
1.525,0.0661962,-0.0700064,-0.136203,0.00219985,0.116855,-0.119055
1.53,0.0713186,-0.0665586,-0.137877,-0.00274821,0.120779,-0.118031
1.535,0.0721526,-0.061715,-0.133868,-0.00602616,0.118946,-0.11292
1.54,0.0714952,-0.0550749,-0.12657,-0.00948031,0.114353,-0.104873
1.545,0.0717,-0.0483808,-0.120081,-0.0134633,0.110725,-0.0972613
1.55,0.0742499,-0.0419025,-0.116152,-0.0186758,0.109929,-0.0912529
1.555,0.0786773,-0.0344909,-0.113168,-0.025511,0.110762,-0.085251
1.56,0.0836435,-0.0259568,-0.1096,-0.0333054,0.111569,-0.0782639
1.565,0.0863717,-0.0173031,-0.103675,-0.0398768,0.109723,-0.0698466
1.57,0.086227,-0.00944742,-0.0956745,-0.0443287,0.105021,-0.0606921
1.575,0.0866107,-0.00246935,-0.0890801,-0.048579,0.101435,-0.0528561
1.58,0.0914531,0.00410874,-0.0873443,-0.0551726,0.103229,-0.0480561
1.585,0.101044,0.0110989,-0.0899449,-0.0647456,0.110267,-0.0455217
1.59,0.11244,0.0181974,-0.0942423,-0.0754234,0.119328,-0.0439045
1.595,0.125187,0.024391,-0.100796,-0.0863589,0.130471,-0.0441124
1.6,0.138775,0.0295124,-0.109262,-0.0971606,0.143204,-0.0460437
1.605,0.14847,0.033055,-0.115414,-0.104803,0.152353,-0.0475502
1.61,0.150939,0.0361316,-0.114807,-0.108005,0.153428,-0.0454233
1.615,0.148968,0.0402592,-0.108709,-0.10925,0.14877,-0.0395194
1.62,0.146438,0.0449219,-0.101516,-0.110481,0.143156,-0.0326745
1.625,0.142975,0.048858,-0.0941169,-0.110755,0.136885,-0.0261302
1.63,0.136281,0.0502449,-0.0860365,-0.107691,0.128355,-0.0206642
1.635,0.126021,0.0490598,-0.0769615,-0.101083,0.117192,-0.0161091
1.64,0.114063,0.0459258,-0.0681373,-0.0923696,0.105193,-0.0128238
1.645,0.102289,0.0402274,-0.0620613,-0.0822816,0.0948874,-0.0126058
1.65,0.0912092,0.0314205,-0.0597887,-0.0708002,0.0871786,-0.0163784
1.655,0.0804163,0.0195379,-0.0608784,-0.0577086,0.0815765,-0.0238679
1.66,0.0685573,0.0048821,-0.0636752,-0.0424003,0.0763445,-0.0339442
1.665,0.0550535,-0.0114602,-0.0665137,-0.0251686,0.0701868,-0.0450182
