Time,Lead I,Lead II,Lead III,aVR,aVL,aVF
8.275,0.0461912,-0.252219,-0.298411,0.11895,0.198956,-0.317906
8.28,0.0698327,-0.27586,-0.345693,0.11895,0.239904,-0.358854
8.285,0.0845512,-0.293869,-0.37842,0.120849,0.267296,-0.388146
8.29,0.0925524,-0.307787,-0.40034,0.124266,0.284571,-0.408837
8.295,0.0961992,-0.317243,-0.413443,0.12762,0.294242,-0.421861
8.3,0.0977602,-0.321791,-0.419552,0.129344,0.29867,-0.428014
8.305,0.0988334,-0.32309,-0.421924,0.129475,0.300659,-0.430134
8.31,0.100171,-0.323109,-0.42328,0.128713,0.302215,-0.430928
8.315,0.101866,-0.322708,-0.424574,0.127503,0.30394,-0.431444
8.32,0.103561,-0.322041,-0.425603,0.126139,0.305513,-0.431652
8.325,0.104963,-0.320757,-0.42572,0.124589,0.30639,-0.430978
8.33,0.106088,-0.318923,-0.425011,0.12288,0.30663,-0.42951
8.335,0.107074,-0.317208,-0.424282,0.121321,0.306778,-0.428099
8.34,0.10814,-0.315341,-0.423481,0.119628,0.306931,-0.426559
8.345,0.109891,-0.31294,-0.422831,0.11723,0.307567,-0.424797
8.35,0.112717,-0.309708,-0.422425,0.113733,0.308964,-0.422697
8.355,0.116203,-0.304849,-0.421052,0.108915,0.310184,-0.419099
8.36,0.119644,-0.299544,-0.419188,0.103865,0.311095,-0.41496
8.365,0.122898,-0.296384,-0.419282,0.100162,0.313027,-0.41319
8.37,0.126103,-0.295249,-0.421352,0.0976562,0.316073,-0.413729
8.375,0.129509,-0.293614,-0.423123,0.0947463,0.319062,-0.413809
8.38,0.13327,-0.289958,-0.423227,0.0904636,0.321294,-0.411757
8.385,0.137683,-0.284432,-0.422114,0.0847256,0.323199,-0.407924
8.39,0.142882,-0.277177,-0.420059,0.0775354,0.325014,-0.40255
8.395,0.148526,-0.269559,-0.418085,0.0698785,0.327133,-0.397011
8.4,0.154289,-0.263093,-0.417382,0.0628179,0.330055,-0.392872
8.405,0.160496,-0.257046,-0.417541,0.055743,0.33373,-0.389473
8.41,0.167294,-0.250442,-0.417736,0.0480056,0.337767,-0.385772
8.415,0.174681,-0.243213,-0.417894,0.0395666,0.342123,-0.38169
8.42,0.182412,-0.236674,-0.419086,0.0313282,0.347275,-0.378603
8.425,0.190266,-0.230307,-0.420573,0.0231175,0.352668,-0.375786
8.43,0.197973,-0.222665,-0.420637,0.0142557,0.357155,-0.37141
8.435,0.204968,-0.214662,-0.419631,0.00559691,0.360612,-0.366209
8.44,0.210772,-0.208119,-0.418891,-0.0015314,0.363536,-0.362004
8.445,0.215461,-0.202409,-0.41787,-0.00753534,0.365654,-0.358119
8.45,0.219416,-0.196531,-0.415947,-0.013213,0.366827,-0.353614
8.455,0.222468,-0.192885,-0.415353,-0.01708,0.368246,-0.351166
8.46,0.224075,-0.193004,-0.417079,-0.0179384,0.37017,-0.352231
8.465,0.224284,-0.194599,-0.418883,-0.017139,0.371332,-0.354193
8.47,0.223209,-0.195543,-0.418753,-0.0159731,0.370637,-0.354664
8.475,0.22041,-0.195202,-0.415612,-0.0145533,0.367207,-0.352654
8.48,0.21558,-0.194305,-0.409885,-0.0122831,0.361112,-0.348829
8.485,0.208638,-0.19443,-0.403068,-0.00820309,0.353169,-0.344966
8.49,0.199457,-0.196626,-0.396083,-0.00163466,0.343835,-0.342201
8.495,0.188245,-0.201394,-0.389639,0.00759162,0.333641,-0.341233
8.5,0.175704,-0.208371,-0.384075,0.01886,0.323189,-0.342049
8.505,0.162268,-0.216217,-0.378485,0.031147,0.312204,-0.343351
8.51,0.148289,-0.225083,-0.373372,0.044337,0.301181,-0.345518
8.515,0.134477,-0.235711,-0.370188,0.0584476,0.291368,-0.349816
8.52,0.122177,-0.245429,-0.367606,0.0711592,0.282776,-0.353936
8.525,0.112487,-0.252229,-0.364717,0.0806799,0.275514,-0.356194
8.53,0.105205,-0.258346,-0.363551,0.088416,0.270636,-0.359052
8.535,0.0996627,-0.265189,-0.364852,0.0955666,0.268187,-0.363754
8.54,0.0954751,-0.27181,-0.367285,0.101807,0.267174,-0.368981
8.545,0.0927087,-0.277185,-0.369894,0.106507,0.267084,-0.373591
8.55,0.0910333,-0.281439,-0.372472,0.10993,0.267605,-0.377535
8.555,0.089961,-0.285059,-0.37502,0.11264,0.268457,-0.381097
8.56,0.0892267,-0.28798,-0.377206,0.11475,0.269295,-0.384045
8.565,0.0884952,-0.289857,-0.378352,0.116256,0.269534,-0.38579
8.57,0.0877597,-0.289943,-0.377702,0.11673,0.268735,-0.385465
8.575,0.087028,-0.288428,-0.375456,0.116278,0.267015,-0.383294
8.58,0.0862281,-0.286713,-0.372941,0.11575,0.265101,-0.380851
8.585,0.0857275,-0.286246,-0.371974,0.11577,0.264254,-0.380024
8.59,0.0858555,-0.286616,-0.372472,0.115909,0.264615,-0.380524
8.595,0.0866065,-0.285937,-0.372544,0.115084,0.26509,-0.380174
8.6,0.0873397,-0.283502,-0.370842,0.113254,0.264531,-0.377786
8.605,0.0876162,-0.279299,-0.366916,0.110668,0.262424,-0.373092
8.61,0.087858,-0.273689,-0.361547,0.10729,0.259464,-0.366754
8.615,0.0885733,-0.268295,-0.356869,0.103763,0.257176,-0.360938
8.62,0.0899103,-0.26471,-0.354621,0.100921,0.25665,-0.357571
8.625,0.0914869,-0.263167,-0.354654,0.0991196,0.25758,-0.356699
8.63,0.0926277,-0.262582,-0.355209,0.098123,0.258559,-0.356682
8.635,0.0929462,-0.262328,-0.355275,0.0977927,0.25878,-0.356573
8.64,0.0927271,-0.261489,-0.354216,0.0974344,0.258042,-0.355477
8.645,0.0927303,-0.259148,-0.351878,0.096081,0.256695,-0.352776
8.65,0.0931892,-0.257026,-0.350215,0.0945911,0.255999,-0.35059
8.655,0.0937948,-0.257867,-0.351661,0.0947268,0.257184,-0.351911
8.66,0.0939065,-0.262338,-0.356245,0.0972439,0.259895,-0.357139
8.665,0.0934108,-0.268335,-0.361746,0.100993,0.262785,-0.363777
8.67,0.0924293,-0.273531,-0.365961,0.104559,0.264651,-0.369211
8.675,0.0911494,-0.275735,-0.366884,0.10657,0.264446,-0.371016
8.68,0.0901139,-0.274584,-0.364698,0.106504,0.262586,-0.36909
8.685,0.0897172,-0.272803,-0.36252,0.105704,0.261099,-0.366804
8.69,0.0897239,-0.27293,-0.362654,0.105774,0.26118,-0.366954
8.695,0.0895271,-0.275575,-0.365102,0.107415,0.26248,-0.369895
8.7,0.0886802,-0.279192,-0.367873,0.109992,0.263591,-0.373583
8.705,0.0875578,-0.282784,-0.370342,0.112714,0.264368,-0.377083
8.71,0.0867029,-0.286034,-0.372737,0.115084,0.265257,-0.380341
8.715,0.0858443,-0.288975,-0.37482,0.117278,0.265964,-0.383242
8.72,0.0847979,-0.291571,-0.376369,0.11938,0.266255,-0.385635
8.725,0.0836343,-0.294461,-0.378096,0.121721,0.26658,-0.388301
8.73,0.082512,-0.298724,-0.381236,0.12483,0.267745,-0.392575
8.735,0.0816306,-0.304139,-0.38577,0.128465,0.269854,-0.398319
8.74,0.0810445,-0.308499,-0.389544,0.131321,0.271694,-0.403015
8.745,0.0808898,-0.309659,-0.390549,0.13208,0.272185,-0.404265
8.75,0.081181,-0.308713,-0.389894,0.131366,0.271975,-0.403341
8.755,0.0815211,-0.308049,-0.38957,0.130786,0.271985,-0.402771
8.76,0.0814718,-0.308201,-0.389673,0.130902,0.272016,-0.402918
8.765,0.0808781,-0.309175,-0.390053,0.131807,0.271892,-0.403699
8.77,0.0801284,-0.311217,-0.391345,0.133419,0.272205,-0.405624
8.775,0.0796306,-0.313815,-0.393446,0.135206,0.273131,-0.408337
8.78,0.0791977,-0.316502,-0.3957,0.137008,0.274182,-0.411189
8.785,0.0789192,-0.318219,-0.397138,0.13816,0.274852,-0.413011
8.79,0.0790513,-0.317991,-0.397042,0.137952,0.274872,-0.412824
8.795,0.0797804,-0.315907,-0.395688,0.136328,0.274512,-0.41084
8.8,0.0809527,-0.31346,-0.394413,0.134238,0.274452,-0.40869
8.805,0.0822791,-0.313049,-0.395328,0.133235,0.275747,-0.408982
8.81,0.0833645,-0.31552,-0.398884,0.134035,0.278426,-0.412461
8.815,0.0839034,-0.319508,-0.403412,0.136026,0.281351,-0.417378
8.82,0.0837454,-0.323606,-0.407351,0.138483,0.283534,-0.422018
8.825,0.0827813,-0.327359,-0.41014,0.141207,0.284588,-0.425795
8.83,0.0811798,-0.330933,-0.412113,0.144195,0.284803,-0.428998
8.835,0.0798083,-0.333219,-0.413028,0.146307,0.284539,-0.430846
8.84,0.0791547,-0.333432,-0.412586,0.146807,0.283907,-0.430714
8.845,0.0791847,-0.331446,-0.410631,0.145643,0.282795,-0.428438
8.85,0.079712,-0.329174,-0.408886,0.144027,0.282092,-0.426119
8.855,0.0805737,-0.328532,-0.409106,0.143159,0.282717,-0.425876
8.86,0.0818017,-0.327872,-0.409674,0.142069,0.283753,-0.425822
8.865,0.0832624,-0.326391,-0.409654,0.14037,0.284585,-0.424956
8.87,0.0843167,-0.325558,-0.409875,0.139281,0.285321,-0.424602
8.875,0.0849665,-0.32491,-0.409876,0.138531,0.285697,-0.424228
8.88,0.0859384,-0.3224,-0.408338,0.136521,0.28537,-0.421891
8.885,0.0875225,-0.316939,-0.404461,0.132453,0.284047,-0.4165
8.89,0.0892237,-0.309088,-0.398312,0.126939,0.281479,-0.408417
8.895,0.0902752,-0.299754,-0.390029,0.120943,0.277304,-0.398246
8.9,0.0902307,-0.290018,-0.380249,0.115347,0.271631,-0.386978
8.905,0.0891675,-0.281387,-0.370554,0.110978,0.26542,-0.376398
8.91,0.0874194,-0.275459,-0.362878,0.108565,0.259979,-0.368544
8.915,0.086091,-0.269672,-0.355763,0.10599,0.255104,-0.361095
8.92,0.0865623,-0.260162,-0.346724,0.100228,0.250158,-0.350385
8.925,0.0884386,-0.246634,-0.335073,0.0913343,0.244514,-0.335849
8.93,0.0902088,-0.230918,-0.321127,0.0812384,0.237484,-0.318723
8.935,0.0907722,-0.214596,-0.305368,0.0714894,0.228711,-0.300201
8.94,0.0904625,-0.19922,-0.289682,0.0627909,0.219477,-0.282267
8.945,0.0906993,-0.186087,-0.276787,0.0550722,0.212168,-0.26724
8.95,0.0921274,-0.17775,-0.269877,0.0494342,0.209003,-0.258438
8.955,0.0946384,-0.178605,-0.273243,0.0484781,0.212397,-0.260875
8.96,0.0979844,-0.190328,-0.288312,0.0533144,0.223028,-0.276343
8.965,0.101575,-0.21062,-0.312195,0.0629572,0.23889,-0.301847
8.97,0.104284,-0.236502,-0.340786,0.0763362,0.256961,-0.333297
8.975,0.105224,-0.264811,-0.370035,0.0921374,0.274391,-0.366529
8.98,0.104091,-0.292122,-0.396214,0.10856,0.288851,-0.397411
8.985,0.101382,-0.315688,-0.417069,0.123729,0.299328,-0.423057
8.99,0.0981099,-0.334765,-0.432875,0.136633,0.306564,-0.443197
8.995,0.0951948,-0.349226,-0.444421,0.146665,0.311547,-0.458212
9,0.0930436,-0.359178,-0.452222,0.153653,0.314809,-0.468462
9.005,0.0916587,-0.365187,-0.456846,0.157922,0.316679,-0.474601
9.01,0.0909829,-0.368081,-0.459064,0.159983,0.317569,-0.477552
9.015,0.0909749,-0.36925,-0.460225,0.160662,0.318235,-0.478897
9.02,0.09285,-0.370365,-0.463215,0.160223,0.321044,-0.481268
9.025,0.0998302,-0.367889,-0.467719,0.154764,0.327675,-0.482439
9.03,0.116248,-0.352037,-0.468285,0.136132,0.33748,-0.473613
9.035,0.144842,-0.310009,-0.454851,0.0953596,0.346232,-0.441592
9.04,0.180094,-0.225287,-0.405381,0.0260924,0.338024,-0.364116
9.045,0.207943,-0.0812815,-0.289224,-0.0731278,0.287039,-0.213911
9.05,0.214628,0.126213,-0.0884154,-0.196785,0.174962,0.0218223
9.055,0.19232,0.368893,0.176573,-0.324016,0.00909106,0.314925
9.06,0.14107,0.576371,0.435301,-0.414214,-0.169874,0.584088
9.065,0.0700847,0.670405,0.60032,-0.427522,-0.306131,0.733653
9.07,-0.00465693,0.617737,0.622394,-0.353962,-0.362028,0.71599
9.075,-0.0649373,0.450428,0.515366,-0.222563,-0.335038,0.557601
9.08,-0.0975627,0.238936,0.336499,-0.0816221,-0.250606,0.332228
9.085,-0.0983502,0.0454658,0.143816,0.0305328,-0.139815,0.109282
9.09,-0.0724227,-0.0999596,-0.0275369,0.0995249,-0.0259148,-0.0736101
9.095,-0.0309273,-0.194298,-0.163371,0.130034,0.0764661,-0.2065
9.1,0.0140259,-0.249232,-0.263258,0.135796,0.16009,-0.295886
9.105,0.053182,-0.280874,-0.334056,0.131458,0.223572,-0.35503
9.11,0.0820756,-0.301629,-0.383704,0.126759,0.268918,-0.395677
9.115,0.100508,-0.317523,-0.418031,0.125293,0.299379,-0.424672
9.12,0.110633,-0.330809,-0.441442,0.127119,0.31874,-0.445859
9.125,0.115763,-0.340649,-0.456412,0.129838,0.330345,-0.460183
9.13,0.118605,-0.346804,-0.465409,0.131751,0.33718,-0.468931
9.135,0.120337,-0.350422,-0.470759,0.132839,0.341269,-0.474109
9.14,0.121659,-0.351195,-0.472854,0.132523,0.343242,-0.475765
9.145,0.123002,-0.349554,-0.472556,0.130799,0.343846,-0.474645
9.15,0.124767,-0.345803,-0.47057,0.127615,0.343718,-0.471333
9.155,0.12716,-0.339988,-0.467148,0.122876,0.343124,-0.466
9.16,0.12991,-0.333961,-0.463871,0.117809,0.34282,-0.460629
9.165,0.132341,-0.329279,-0.46162,0.113702,0.342923,-0.456625
9.17,0.134076,-0.325999,-0.460075,0.110807,0.343034,-0.45384
9.175,0.135301,-0.323737,-0.459038,0.108794,0.343142,-0.451935
9.18,0.136151,-0.322528,-0.458678,0.107605,0.343425,-0.451029
9.185,0.1371,-0.321551,-0.45865,0.106493,0.343956,-0.450449
9.19,0.138784,-0.319618,-0.458402,0.104404,0.344785,-0.449189
9.195,0.141228,-0.316392,-0.45762,0.101131,0.345745,-0.446876
9.2,0.144379,-0.3116,-0.455979,0.0965454,0.346617,-0.443162
9.205,0.148146,-0.30481,-0.452956,0.0904496,0.347046,-0.437496
9.21,0.15241,-0.296097,-0.448508,0.0829575,0.34694,-0.429898
9.215,0.156898,-0.28632,-0.443218,0.0747219,0.346477,-0.421199
9.22,0.161446,-0.276848,-0.438293,0.0666273,0.346259,-0.412887
9.225,0.166093,-0.269039,-0.435132,0.0594363,0.347117,-0.406553
9.23,0.170836,-0.262582,-0.433419,0.0529697,0.348866,-0.401836
9.235,0.17575,-0.257319,-0.43307,0.0470938,0.351502,-0.398596
9.24,0.18125,-0.253009,-0.434258,0.0414303,0.355364,-0.396794
9.245,0.187692,-0.248103,-0.435795,0.0348784,0.35997,-0.394849
9.25,0.19503,-0.241284,-0.436314,0.0267051,0.364507,-0.391212
9.255,0.202856,-0.232324,-0.43518,0.0170129,0.36837,-0.385383
9.26,0.210939,-0.222399,-0.433338,0.00661631,0.371974,-0.37859
9.265,0.219028,-0.213572,-0.432599,-0.00314989,0.376217,-0.373067
9.27,0.226399,-0.207433,-0.433832,-0.0109502,0.381184,-0.370234
9.275,0.232497,-0.204427,-0.436924,-0.0162065,0.38649,-0.370284
9.28,0.237166,-0.203351,-0.440518,-0.0195229,0.391261,-0.371738
9.285,0.240554,-0.202055,-0.442608,-0.0222275,0.394423,-0.372196
9.29,0.24275,-0.200993,-0.443743,-0.0241079,0.396346,-0.372239
9.295,0.24337,-0.201065,-0.444435,-0.0244244,0.397104,-0.372679
9.3,0.242148,-0.201086,-0.443233,-0.0237072,0.395705,-0.371998
9.305,0.239295,-0.199666,-0.43896,-0.0228799,0.39159,-0.368711
9.31,0.234916,-0.196349,-0.431264,-0.0222668,0.384619,-0.362352
9.315,0.228891,-0.192016,-0.420907,-0.0212896,0.375161,-0.353871
9.32,0.221138,-0.188272,-0.40941,-0.0189751,0.364046,-0.345071
9.325,0.211436,-0.186133,-0.397569,-0.0146089,0.351609,-0.337
9.33,0.199492,-0.186501,-0.385993,-0.00750037,0.33803,-0.33053
9.335,0.185775,-0.188976,-0.374751,0.00184859,0.323619,-0.325468
9.34,0.171292,-0.192576,-0.363868,0.0122887,0.308974,-0.321263
9.345,0.157008,-0.197704,-0.354713,0.0234959,0.295442,-0.318938
9.35,0.143794,-0.204481,-0.348275,0.0350374,0.284096,-0.319133
9.355,0.132262,-0.211972,-0.344234,0.0460203,0.275105,-0.321126
9.36,0.122672,-0.219426,-0.342098,0.0558611,0.268335,-0.324196
9.365,0.115085,-0.226956,-0.342041,0.0645884,0.263922,-0.328511
9.37,0.109205,-0.23467,-0.343875,0.0724371,0.261586,-0.334023
9.375,0.104583,-0.240864,-0.345447,0.0786816,0.259825,-0.338506
9.38,0.10115,-0.243396,-0.344547,0.0821259,0.257323,-0.339449
9.385,0.0987963,-0.242943,-0.34174,0.0832232,0.254343,-0.337567
9.39,0.0972302,-0.241485,-0.338715,0.0832855,0.251693,-0.334979
9.395,0.0961607,-0.239941,-0.336102,0.0830115,0.249567,-0.332578
9.4,0.0951332,-0.239004,-0.334138,0.083064,0.24784,-0.330904
9.405,0.0939011,-0.23849,-0.332391,0.0834783,0.24612,-0.329598
9.41,0.0925789,-0.237424,-0.330002,0.0836261,0.243977,-0.327603
9.415,0.091268,-0.235775,-0.327043,0.0834311,0.241512,-0.324943
9.42,0.0900415,-0.233262,-0.323304,0.0826883,0.238645,-0.321333
9.425,0.08917,-0.229297,-0.318467,0.0809026,0.235349,-0.316252
9.43,0.0889384,-0.224625,-0.313564,0.0783388,0.232385,-0.310723
9.435,0.0894455,-0.220467,-0.309912,0.0756452,0.230569,-0.306214
9.44,0.0909823,-0.216427,-0.307409,0.0724255,0.230011,-0.302437
9.445,0.0931548,-0.212537,-0.305691,0.0689251,0.230274,-0.299199
9.45,0.0952001,-0.209305,-0.304505,0.0658783,0.23077,-0.296648
9.455,0.0966871,-0.20708,-0.303767,0.0637353,0.231202,-0.294938
9.46,0.0978748,-0.204316,-0.302191,0.0614538,0.230978,-0.292432
9.465,0.099186,-0.200005,-0.299191,0.0582079,0.230003,-0.288211
9.47,0.100636,-0.195848,-0.296484,0.0549704,0.229278,-0.284248
9.475,0.102001,-0.192901,-0.294902,0.0524812,0.229152,-0.281633
9.48,0.103408,-0.19143,-0.294838,0.0508198,0.229927,-0.280747
9.485,0.104967,-0.191465,-0.296431,0.0499395,0.231747,-0.281687
9.49,0.106359,-0.192619,-0.298978,0.0498024,0.234021,-0.283824
9.495,0.10717,-0.195038,-0.302208,0.0507309,0.236354,-0.287085
9.5,0.107154,-0.198315,-0.305469,0.0526316,0.238228,-0.290859
9.505,0.106551,-0.201475,-0.308026,0.0548045,0.239356,-0.294161
9.51,0.10586,-0.203787,-0.309648,0.0565382,0.239894,-0.296432
9.515,0.105417,-0.204883,-0.3103,0.0574266,0.240015,-0.297441
9.52,0.105378,-0.205175,-0.310552,0.0576178,0.240137,-0.297755
9.525,0.105152,-0.20654,-0.311692,0.0585361,0.240665,-0.299201
9.53,0.104375,-0.210067,-0.314442,0.061021,0.241804,-0.302825
9.535,0.103568,-0.214714,-0.318281,0.0641702,0.243555,-0.307725
9.54,0.103373,-0.218011,-0.321384,0.0661866,0.245233,-0.31142
9.545,0.103861,-0.218547,-0.322408,0.0662136,0.246107,-0.31232
9.55,0.104569,-0.217601,-0.32217,0.065259,0.246378,-0.311637
9.555,0.105201,-0.21667,-0.321871,0.0643564,0.24657,-0.310927
9.56,0.105555,-0.216898,-0.322453,0.0642838,0.247111,-0.311395
9.565,0.105546,-0.218663,-0.324209,0.0653081,0.248119,-0.313427
9.57,0.105353,-0.220275,-0.325628,0.0663499,0.248827,-0.315177
9.575,0.105159,-0.219986,-0.325145,0.0662957,0.248436,-0.314732
9.58,0.104831,-0.219036,-0.323866,0.0659361,0.247508,-0.313445
9.585,0.10437,-0.219835,-0.324205,0.0666634,0.247438,-0.314101
9.59,0.103715,-0.222863,-0.326578,0.0687905,0.24843,-0.31722
9.595,0.102597,-0.227523,-0.33012,0.0721262,0.249829,-0.321955
9.6,0.10087,-0.232741,-0.333611,0.0761358,0.250847,-0.326983
9.605,0.0987401,-0.236522,-0.335262,0.0795484,0.250571,-0.33012
9.61,0.0967943,-0.237127,-0.333921,0.081021,0.248674,-0.329695
9.615,0.0954121,-0.2352,-0.330612,0.0807064,0.245965,-0.326671
9.62,0.0945029,-0.232831,-0.327334,0.0798637,0.243548,-0.323411
9.625,0.093819,-0.231389,-0.325208,0.0794257,0.241925,-0.321351
9.63,0.0935541,-0.230153,-0.323707,0.0788655,0.240906,-0.319771
9.635,0.0939232,-0.227822,-0.321745,0.0773063,0.239986,-0.317292
9.64,0.0945828,-0.225197,-0.31978,0.07541,0.239232,-0.314642
9.645,0.0953111,-0.223676,-0.318987,0.0741113,0.239195,-0.313306
9.65,0.0964138,-0.223219,-0.319632,0.0732107,0.240204,-0.313415
9.655,0.0978973,-0.223105,-0.321002,0.0722885,0.241851,-0.31414
9.66,0.0993563,-0.223152,-0.322508,0.0714734,0.243564,-0.315037
9.665,0.100252,-0.223111,-0.323363,0.0709329,0.244574,-0.315506
9.67,0.100277,-0.222584,-0.322862,0.070614,0.244299,-0.314913
9.675,0.099593,-0.222248,-0.321841,0.0708148,0.243315,-0.31413
9.68,0.0987116,-0.22321,-0.321921,0.071879,0.242852,-0.314732
9.685,0.0982391,-0.225593,-0.323833,0.073528,0.243683,-0.317211
9.69,0.0984491,-0.228305,-0.326754,0.074972,0.245491,-0.320463
9.695,0.0992594,-0.229349,-0.328608,0.0751073,0.247029,-0.322137
9.7,0.100234,-0.227998,-0.328233,0.0737647,0.247375,-0.32114
9.705,0.10099,-0.22545,-0.32644,0.0718575,0.246776,-0.318634
9.71,0.101465,-0.223278,-0.324743,0.0703286,0.246071,-0.3164
9.715,0.101684,-0.222051,-0.323736,0.069494,0.245616,-0.31511
9.72,0.101717,-0.220978,-0.322695,0.0688557,0.245034,-0.31389
9.725,0.101535,-0.219522,-0.321057,0.0681199,0.243984,-0.312103
9.73,0.101559,-0.21753,-0.31909,0.0669557,0.242862,-0.309817
9.735,0.102156,-0.215424,-0.31758,0.0653955,0.242335,-0.30773
9.74,0.10335,-0.212256,-0.315605,0.0628769,0.241884,-0.30476
9.745,0.104821,-0.205821,-0.310642,0.0583119,0.239868,-0.29818
9.75,0.105821,-0.195372,-0.301192,0.0517023,0.234989,-0.286691
9.755,0.105731,-0.182182,-0.287913,0.044139,0.22727,-0.271409
9.76,0.1046,-0.168192,-0.272792,0.0367151,0.217887,-0.254602
9.765,0.102962,-0.155178,-0.25814,0.0301466,0.208482,-0.238629
9.77,0.101254,-0.143317,-0.244572,0.0242851,0.199663,-0.223948
9.775,0.100373,-0.130206,-0.230579,0.0172239,0.191075,-0.208299
9.78,0.101192,-0.114849,-0.21604,0.00788488,0.183154,-0.191039
9.785,0.103292,-0.0980162,-0.201308,-0.00304582,0.175861,-0.172815
9.79,0.105279,-0.0805077,-0.185786,-0.0143016,0.168046,-0.153745
9.795,0.106018,-0.0637254,-0.169744,-0.0244178,0.159211,-0.134793
9.8,0.105849,-0.0499417,-0.155791,-0.0322782,0.151058,-0.11878
9.805,0.106399,-0.0406165,-0.147016,-0.0379797,0.146309,-0.108329
9.81,0.10884,-0.0369749,-0.145815,-0.0414916,0.147025,-0.105534
9.815,0.112741,-0.04149,-0.154231,-0.041137,0.154137,-0.113
9.82,0.116543,-0.0558159,-0.172359,-0.0350609,0.166798,-0.131737
9.825,0.118533,-0.0789931,-0.197526,-0.0228281,0.182476,-0.159648
9.83,0.117902,-0.10758,-0.225482,-0.00595957,0.198253,-0.192293
9.835,0.114959,-0.136768,-0.251726,0.0125912,0.211706,-0.224297
9.84,0.110651,-0.162792,-0.273444,0.0301036,0.221757,-0.251861
9.845,0.106218,-0.183741,-0.28996,0.0447579,0.228733,-0.273491
9.85,0.102525,-0.198876,-0.301401,0.0556282,0.233206,-0.288835
9.855,0.0996431,-0.208965,-0.308608,0.0631168,0.235704,-0.29882
9.86,0.0974565,-0.216039,-0.313495,0.0684634,0.237263,-0.305726
9.865,0.0968184,-0.221301,-0.318119,0.0718701,0.239564,-0.311434
9.87,0.0979985,-0.224962,-0.32296,0.0733023,0.243041,-0.316343
9.875,0.100858,-0.227338,-0.328196,0.0730232,0.247714,-0.320737
9.88,0.10666,-0.227996,-0.334656,0.0700529,0.254794,-0.324847
9.885,0.117623,-0.221343,-0.338965,0.0598827,0.263611,-0.323494
9.89,0.136847,-0.195624,-0.332471,0.0339344,0.270961,-0.304896
9.895,0.163076,-0.136842,-0.299918,-0.0151465,0.26731,-0.252164
9.9,0.186232,-0.0308951,-0.217127,-0.0896837,0.232879,-0.143196
9.905,0.193627,0.133076,-0.0605512,-0.188622,0.14675,0.0418722
9.91,0.178892,0.351442,0.17255,-0.306188,0.00366155,0.302527
9.915,0.141274,0.583356,0.442082,-0.418365,-0.173671,0.592037
9.92,0.0852177,0.752006,0.666789,-0.483371,-0.33577,0.819141
9.925,0.0199134,0.790938,0.771025,-0.468145,-0.433654,0.901799
9.93,-0.0425467,0.691632,0.734179,-0.374749,-0.448442,0.823192
9.935,-0.0884572,0.507454,0.595912,-0.241908,-0.39512,0.637028
9.94,-0.106738,0.310847,0.417585,-0.117842,-0.302718,0.42056
9.945,-0.0947329,0.148517,0.24325,-0.0310523,-0.195135,0.226187
9.95,-0.0593847,0.0328523,0.0922369,0.0153185,-0.0875387,0.0722203
9.955,-0.0128306,-0.0431371,-0.0303065,0.032313,0.0100897,-0.0424027
9.96,0.0331499,-0.0928974,-0.126047,0.0344952,0.0919125,-0.126408
9.965,0.0707085,-0.127923,-0.198632,0.033033,0.155504,-0.188537
9.97,0.0969534,-0.153915,-0.250868,0.0328867,0.200815,-0.233701
9.975,0.112849,-0.172605,-0.285453,0.0345002,0.22996,-0.26446
9.98,0.121391,-0.184044,-0.305435,0.0361729,0.246428,-0.282601
9.985,0.125736,-0.189611,-0.315348,0.0368782,0.25466,-0.291538
9.99,0.128169,-0.191689,-0.319858,0.0366736,0.258668,-0.295342
9.995,0.130002,-0.191864,-0.321866,0.0357162,0.260886,-0.296602
10,0.131663,-0.190931,-0.322594,0.034218,0.262266,-0.296484
10.005,0.133132,-0.189747,-0.322879,0.0326869,0.263278,-0.295965
10.01,0.134245,-0.188305,-0.322551,0.0312115,0.263731,-0.294943
10.015,0.1349,-0.187443,-0.322344,0.0303355,0.26399,-0.294325
10.02,0.135668,-0.187418,-0.323086,0.029878,0.264862,-0.29474
10.025,0.137049,-0.186271,-0.323321,0.0284185,0.265794,-0.294213
10.03,0.139015,-0.182948,-0.321963,0.0253645,0.266146,-0.29151
10.035,0.141504,-0.178419,-0.319923,0.0213134,0.266405,-0.287718
10.04,0.144304,-0.173962,-0.318266,0.0171232,0.267065,-0.284188
10.045,0.147142,-0.170384,-0.317526,0.0134187,0.268276,-0.281695
10.05,0.150177,-0.168326,-0.318503,0.0104786,0.270592,-0.281071
10.055,0.153562,-0.167162,-0.320724,0.00785176,0.273829,-0.281681
10.06,0.157119,-0.165148,-0.322267,0.0046354,0.276774,-0.281409
10.065,0.160597,-0.160445,-0.321042,-8.75E-05,0.278074,-0.277986
10.07,0.163979,-0.152575,-0.316554,-0.00658381,0.277436,-0.270852
10.075,0.167284,-0.142994,-0.310278,-0.014024,0.27572,-0.261696
10.08,0.170552,-0.134295,-0.304847,-0.020933,0.274471,-0.253539
10.085,0.174158,-0.127107,-0.301265,-0.027165,0.274485,-0.24732
10.09,0.178623,-0.120455,-0.299079,-0.0335833,0.275802,-0.242218
10.095,0.184223,-0.113914,-0.298137,-0.0405931,0.278491,-0.237898
10.1,0.190683,-0.107705,-0.298387,-0.0479076,0.282365,-0.234457
